County,Constituency,Ward,Latitude,Longitude
Kakamega,Likuyani,Sinoko,0.8707034145379652,35.06553319661267
Kitui,Mwingi West,Kiomo/Kyethani,-0.867955956,37.97156782068804
Kisumu,Kisumu Central,Nyalenda 'A',-0.131696587,34.74555330251952
Trans Nzoia,Saboti,Saboti,0.9513452141331804,34.80794099332432
Vihiga,Vihiga,South Maragoli,0.002080289,34.69183400323601
Murang'a,Kandara,Ithiru,-0.880414896,36.98797679403155
Taita Taveta,Taveta,Mahoo,-3.359470093,37.702032618930176
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,-0.450885888,34.79918966425829
West Pokot,Kacheliba,Kapckok,1.8191255657946095,35.08398865430306
Nakuru,Rongai,Visoi,-0.156996745,35.87209040571147
Bomet,Sotik,Chemagel,-0.694149997,35.13286313136033
Kilifi,Kaloleni,Kaloleni,-3.787372859,39.63779644360564
Kericho,Belgut,Kapsuser,-0.361065589,35.22190206291567
Kilifi,Rabai,Rabai/Kisurutini,-3.941009406,39.56110454432392
Bomet,Chepalungu,Sigor,-0.940675051,35.29619649380704
Kiambu,Gatundu South,Ngenda,-1.010138296,36.90413399352472
Nairobi,Embakasi West,Umoja II,-1.283227669,36.89489880989991
Kiambu,Kiambaa,Karuri,-1.168953214,36.75347980828773
Bomet,Konoin,Mogogosiek,-0.624098459,35.28559187100676
Kiambu,Thika Town,Kamenu,-1.072973247,37.12727495
Garissa,Dadaab,Liboi,0.2407480820646488,40.79868418500506
Busia,Teso North,Ang'Urai East,0.7376650646645592,34.39936028892616
Kitui,Kitui South,Athi,-2.442952774,38.54084633339511
Bungoma,Mt. Elgon,Cheptais,0.8333082291358688,34.44797125075447
Kericho,Sigowet/Soin,Soliat,-0.29684661,35.11815903558973
Kiambu,Ruiru,Kahawa Wendani,-1.198462337,36.92521131492286
Nyandarua,Kinangop,Nyakio,-0.779128917,36.62981043561381
Murang'a,Kigumo,Kahumbu,-0.859433251,37.08114099230336
Nyandarua,Ol Jorok,Weru,-0.126024187,36.38843048
Kitui,Kitui East,Nzambani,-1.424924246,38.061104166597424
Siaya,Bondo,West Yimbo,-0.05112481,34.06088725485298
Nyandarua,Ol Kalou,Kaimbaga,-0.339519402,36.40064639223182
Kericho,Kipkelion West,Kipkelion,-0.166491767,35.46726021010468
Busia,Matayos,Burumba,0.4536792271474963,34.120565782000824
Trans Nzoia,Cherangany,Kaplamai,0.976283688,35.10795916788597
Vihiga,Hamisi,Banja,0.058059283,34.82329955653873
Machakos,Yatta,Matuu,-1.136768924,37.55761643846799
Tana River,Galole,Kinakomba,-1.695639835,39.96662346355022
Nandi,Emgwen,Chepkumia,0.1254574341288234,34.96290234280946
Machakos,Masinga,Muthesya,-0.929358898,37.40029717469452
Nairobi,Langata,Nairobi West,-1.320347688,36.81603308526023
Kiambu,Thika Town,Gatuanyaga,-1.079360088,37.17825392836123
Migori,Suna East,God Jope,-1.064881502,34.52644363475624
Bomet,Konoin,Embomos,-0.603205692,35.360487036258064
Kakamega,Butere,Marama Central,0.2503322015923391,34.499354731514124
Uasin Gishu,Kesses,Cheptiret/Kipchamo,0.3796751297052277,35.36735439185398
Busia,Nambale,Bukhayo East,0.4850123659630155,34.35641041036093
Embu,Runyenjes,Kagaari North,-0.391201619,37.522665719886405
Kiambu,Kabete,Kabete,-1.227026044,36.72699239
Machakos,Matungulu,Tala,-1.267981873,37.31671664080271
Homa Bay,Rangwe,Kochia,-0.514648923,34.536394626348766
Trans Nzoia,Cherangany,Makutano,1.0937438605632843,35.17539849814876
Uasin Gishu,Soy,Kapkures,0.8451002038428916,35.15819835476998
Nyamira,West Mugirango,Bonyamatuta,-0.616904946,34.96042971921516
Kakamega,Matungu,Mayoni,0.3762270121744878,34.46300510969435
Vihiga,Luanda,Luanda Township,0.031009645,34.59867628027769
Elgeyo-Marakwet,Keiyo North,Emsoo,0.7871210120191081,35.58490312495403
Makueni,Makueni,Mbitini,-1.971069511,37.45474456367582
Kitui,Kitui East,Voo/Kyamatu,-1.588236954,38.38953227260057
Migori,Awendo,Central Sakwa,-0.865573942,34.53317615472498
Bomet,Bomet Central,Silibwet Township,-0.749486216,35.34614952615563
Homa Bay,Rangwe,East Gem,-0.590827637,34.60947134292705
Kakamega,Mumias West,Mumias Central,0.3272181685533186,34.46275880488679
Nyandarua,Kipipiri,Kipipiri,-0.406241691,36.46311330959932
Tharaka,Maara,Ganga,-0.255613914,37.71322325955748
Narok,Narok North,Narok Town,-1.121455136,35.83635990481483
Uasin Gishu,Turbo,Kamagut,0.5935926380088506,35.1579449
Uasin Gishu,Kapseret,Kipkenyo,0.5191043854919732,35.24195095442962
Narok,Narok West,Naikarra,-1.674108884,35.53882804999909
Vihiga,Emuhaya,North East Bunyore,0.098699137,34.65351971060653
Vihiga,Luanda,Luanda South,-0.013179177,34.57019098
Tharaka,Nithi,Mariani,-0.346476225,37.74632930721469
Makueni,Kilome,Mukaa,-1.840020998,37.330997645195495
Vihiga,Vihiga,Lugaga-Wamuluma,0.067250534,34.70036026996672
Bungoma,Tongaren,Milima,0.7763506895749697,34.84543471985123
Kisumu,Muhoroni,Masogo/Nyang'Oma,-0.124590758,35.050601012993454
Siaya,Bondo,West Sakwa,-0.082119142,34.22231941798749
Kakamega,Khwisero,Kisa East,0.1376566052002354,34.63410497424305
Embu,Gachoka,Mwea,-0.802006994,37.37520989218376
Busia,Teso North,Malaba North,0.6593295918068164,34.32007793150983
Lamu,Lamu West,Hongwe,-2.388568289,40.60819962377593
Busia,Butula,Marachi West,0.3062270849257983,34.21138344461878
Kakamega,Malava,Manda-Shivanga,0.5339473862680609,34.86292238
Kisumu,Kisumu West,West Kisumu,-0.057052868,34.63042455
Nandi,Nandi Hills,Chepkunyuk,0.1303985640392069,35.240465425127645
Kirinyaga,Mwea,Murinduko,-0.616990075,37.43398931
Kisii,South Mugirango,Getenga,-0.939609692,34.66092391827805
Kisumu,Seme,Central Seme,-0.115326782,34.502377781789406
Nairobi,Embakasi South,Kwa Njenga,-1.326002021,36.88032371762748
Tana River,Garsen,Garsen Central,-2.316910932,40.19522970563053
Migori,Uriri,North Kanyamkago,-0.877745699,34.41942297331283
Narok,Narok West,Siana,-1.417779745,35.38056217160533
Migori,Suna East,Kakrao,-1.030165071,34.42562764160624
Uasin Gishu,Soy,Kuinet/Kapsuswa,0.6280075231269379,35.298132227472834
Bomet,Chepalungu,Nyangores,-0.829780811,35.31438537341701
Kiambu,Kikuyu,Kinoo,-1.252414502,36.69231043441866
Siaya,Rarieda,West Asembo,-0.153846714,34.33822903678604
Murang'a,Maragwa,Kambiti,-0.809255196,37.217642847797606
Nyamira,Borabu,Mekenene,-0.627253588,35.040388547559765
Trans Nzoia,Kwanza,Bidii,1.049493881820989,35.01684721298225
Trans Nzoia,Saboti,Tuwani,1.0281141728409082,34.99150027998585
Vihiga,Hamisi,Gisambai,0.055123143,34.76951139687046
Busia,Teso South,Amukura West,0.5945777224892939,34.22191381787099
Kisii,South Mugirango,Moticho,-0.895879697,34.63569524937899
Nakuru,Naivasha,Lakeview,-0.729402382,36.42545365865431
Wajir,Wajir North,Gurar,3.374122767775844,39.64319599288149
Tharaka,Nithi,Mugwe,-0.363291277,37.67666790330753
Kisumu,Seme,East Seme,-0.097112272,34.565988747773126
Bomet,Chepalungu,Siongiroi,-0.889657954,35.20006639113601
Kajiado,Kajiado East,Kenyawa-Poka,-2.201382785,37.44557495006799
Kisii,Nyaribari Chache,Ibeno,-0.778241809,34.84208622
Homa Bay,Kasipul,East Kamagak,-0.473799854,34.76836082907923
Meru,Tigania West,Kianjai,0.20078462,37.69168348705047
Kilifi,Kilifi North,Kibarani,-3.577993719,39.81369911728519
Trans Nzoia,Kiminini,Sirende,0.9623714095200544,35.077448760637665
Kirinyaga,Kirinyaga Central,Mutira,-0.464872494,37.23177939969193
Siaya,Gem,Central Gem,0.071311047,34.47090049251622
Homa Bay,Suba North,Kasgunga,-0.469931831,34.22563811095608
Kakamega,Matungu,Khalaba,0.4272925862070661,34.55992171900812
Tharaka,Nithi,Igambang'Ombe,-0.359599435,37.80794516239913
Vihiga,Luanda,Mwibona,0.017951879,34.56305410842027
Bungoma,Kimilili,Kamukuywa,0.8028156008916635,34.788380646992046
Busia,Matayos,Bukhayo West,0.4194405928498936,34.153059259545415
Uasin Gishu,Ainabkoi,Kapsoya,0.5111541875102983,35.326452156387376
Nyeri,Mathira,Karatina Town,-0.4478921,37.11184681119096
Nyamira,North Mugirango,Itibo,-0.561260899,35.00642578209207
Makueni,Kaiti,Ukia,-1.759546517,37.51731228087145
Bungoma,Bumula,Kabula,0.4813657420471604,34.52481478091797
Kakamega,Lugari,Chekalini,0.6251354303856986,34.90461584228535
Murang'a,Kigumo,Kigumo,-0.811683964,36.99020117134073
Bungoma,Kanduyi,Khalaba,0.5575599088723769,34.56216647896596
Meru,Buuri,Ruiri/Rwarera,0.2113775445294096,37.603469354304735
Homa Bay,Ndhiwa,Kanyamwa Kosewe,-0.697096434,34.35105391375164
Vihiga,Emuhaya,Central Bunyore,0.084567114,34.61208582712403
Kilifi,Magarini,Marafa,-2.993368929,39.83539800223446
Nairobi,Embakasi Central,Kayole North,-1.268293713,36.92058715565824
Kirinyaga,Kirinyaga Central,Kanyeki-Ini,-0.552525055,37.275255603877135
Busia,Matayos,Mayenje,0.4316661889216706,34.105933473473044
Wajir,Wajir North,Godoma,3.3410306464172077,39.36086078047851
Nairobi,Westlands,Parklands/Highridge,-1.256090544,36.79232732590771
Kiambu,Gatundu South,Kiganjo,-0.976210378,36.80189923912127
Kisii,Bonchari,Bomariba,-0.62928347,34.696957478319085
Machakos,Mwala,Mbiuni,-1.236449173,37.41438510282439
Busia,Matayos,Matayos South,0.3670146671441502,34.19309463993268
Busia,Nambale,Nambale Township,0.4680709078969016,34.25565768150187
Bungoma,Kanduyi,East Sang'Alo,0.4942864008694926,34.63084364687589
Murang'a,Gatanga,Gatanga,-0.912744692,36.924995386130895
Migori,Suna West,Wiga,-1.053511937,34.33430312776715
Nyamira,North Mugirango,Bokeira,-0.456163765,34.98509213
Bomet,Konoin,Boito,-0.540786152,35.427285476466686
Homa Bay,Ndhiwa,Kwabwai,-0.770640473,34.27076366682522
Marsabit,Laisamis,Kargi/South Horr,2.4768234285305017,37.3052732
Nyandarua,Ol Jorok,Gatimu,-0.021006807,36.38059880997309
Bomet,Buret,Litein,-0.595700609,35.16231666595275
Kisii,Bobasi,Masige West,-0.839248531,34.77182020206005
Tharaka,Nithi,Magumoni,-0.308649385,37.53969826082855
Nandi,Tinderet,Chemelil/Chemase,-0.013114404,35.096553755949394
Kisumu,Nyando,Kobura,-0.162745513,34.85806720708166
Nyandarua,Ol Jorok,Charagita,-0.13824481,36.29328334302977
Bungoma,Kanduyi,Marakaru/Tuuti,0.6431322446381513,34.52773467634172
Kitui,Mwingi West,Central,-0.97827216,38.08381873911352
Kirinyaga,Gichugu,Inoi,-0.33881159,37.30743563307636
Busia,Teso South,Bukhayo North/Waltsi,0.5471954789352361,34.34782456161576
Homa Bay,Homa Bay,Homa Bay West,-0.588011401,34.44381202373169
Kajiado,Kajiado West,Iloodokilani,-2.024398674,36.50501717862684
Kakamega,Malava,Butali/Chegulo,0.4956340738053592,34.81861750341978
Bungoma,Mt. Elgon,Kapkateny,0.8118070736840343,34.593115246802526
Busia,Butula,Marachi North,0.3418277051099821,34.35036009885157
Narok,Narok South,Sogoo,-0.827973092,35.59941004956122
Kwale,Msambweni,Ukunda,-4.314906177,39.55992269625362
Migori,Kuria West,Gokeharaka/Getambwega,-1.259871114,34.56156362655336
Nandi,Tinderet,Songhor/Soba,-0.014965878,35.260048137540764
Bomet,Chepalungu,Chebunyo,-0.970544888,35.206680375180234
Machakos,Masinga,Kivaa,-0.935872168,37.7638766
Kajiado,Kajiado East,Kaputiei North,-1.68562482,36.87351492400207
Kilifi,Kaloleni,Mwanamwinga,-3.699414324,39.55654967460508
Bomet,Bomet East,Kembu,-0.802180016,35.43631949828559
Nairobi,Kilimani,Kileleshwa,-1.271435257,36.78534786726159
Uasin Gishu,Moiben,Moiben,0.7729718389367412,35.36658472086889
Kwale,Matuga,Tiwi,-4.229624761,39.55951524831388
Tharaka,Maara,Muthambi,-0.281635866,37.70507779803783
Laikipia,Laikipia West,Thingithu,0.033328,37.02910880564508
Kitui,Mwingi North,Kyuso,-0.538667296,38.19396966677338
Vihiga,Luanda,Wemilabi,0.053945441,34.64081964759912
Tana River,Bura,Madogo,-0.289427228,39.31099430450891
Kisii,Bomachoge Borabu,Bombaba Borabu,-0.897296514,34.77725623620141
Kakamega,Lugari,Lwandeti,0.6073866751467546,34.84584661884435
Nyandarua,Kipipiri,Wanjohi,-0.30977465,36.496757032490656
Narok,Kilgoris,Kimintet,-1.243863745,35.008356682201104
Bungoma,Bumula,South Bukusu,0.5340444787856492,34.48935275741572
Kakamega,Navakholo,Bunyala Central,0.4022810430928219,34.68464386058085
Trans Nzoia,Cherangany,Chepsiro/Kiptoror,0.9670337911368484,35.30273345325866
Siaya,Ugenya,Ukwala,0.1985552021477588,34.205870483143244
Uasin Gishu,Kesses,Tulwet/Chuiyat,0.2641770129975127,35.33966152840579
Nandi,Mosop,Chepterwai,0.523974884,34.93643818481548
Kisii,Kitutu Chache North,Marani,-0.572928973,34.78070703732047
Kiambu,Kabete,Gitaru,-1.230284528,36.69017185767531
Kericho,Ainamoi,Kapkugerwet,-0.348185322,35.29782331848321
Meru,Igembe North,Amwathi,0.4907111189309241,38.056798378250335
Garissa,Fafi,Nanighi,-0.756734691,40.10115812421982
Siaya,Gem,North Gem,0.1177401799718178,34.418305935343874
Narok,Narok West,Mara,-1.175832506,35.24731607506892
Nakuru,Naivasha,Maiella,-0.78024229,36.20700447529847
Kisii,Bobasi,Bobasi Boitangare,-0.791977646,34.799651134241984
Homa Bay,Suba North,Mfangano Island,-0.462913963,34.01062605378036
Machakos,Kajiado East,Athi River,-1.460234286,36.94861690543723
Kilifi,Magarini,Gongoni,-2.97505668,40.11385078357964
Siaya,Alego Usonga,Siaya Township,0.050499082,34.2791071
Siaya,Ugenya,North Ugenya,0.2659191892254456,34.23723802972248
Narok,Kilgoris,Shankoe,-1.036453289,34.828643358782266
Machakos,Matungulu,Matungulu North,-1.141468225,37.28794290810386
Embu,Siakago,Nthawa,-0.569833836,37.62042244663183
Makueni,Makueni,Kathonzweni,-1.974580371,37.74568576136407
Nyeri,Kieni,Mwiyogo/Endarasha,-0.288713157,36.87527747304894
Nairobi,Embakasi Central,Komarock,-1.268471243,36.90957026804333
Narok,Kilgoris,Kilgoris Central,-1.002623648,34.930997189933024
Kisumu,Kisumu West,South West Kisumu,-0.106184532,34.63281538392057
Kisii,Bomachoge Chache,Majoge,-0.748816704,34.703178148308915
Vihiga,Hamisi,Shiru,0.1651814894417352,34.88103287
Kakamega,Khwisero,Kisa North,0.1677670102744182,34.62935699971904
Bungoma,Sirisia,Lwandanyi,0.7570222595103696,34.42895489905035
Nairobi,Ruaraka,Korogocho,-1.248324637,36.89196330071445
Kakamega,Likuyani,Likuyani,0.6811315221615388,35.10596254095862
Kisii,Nyaribari Masaba,Ichuni,-0.789058734,34.91990365814297
Vihiga,Vihiga,Mungoma,0.022819303,34.664527967855435
Kiambu,Kabete,Ndenderu,-1.19833065,36.71165519355419
Marsabit,Moyale,Moyale Township,3.499954046615489,39.05704344745404
Homa Bay,Karachuonyo,Kendu Bay Town,-0.38853612,34.66337498070112
Machakos,Kangundo,Kangundo North,-1.29450554,37.37930569157308
Siaya,Alego Usonga,West Alego,0.1126776829583634,34.17461418433611
Garissa,Dadaab,Dadaab,0.047765086,40.29634464656484
Kajiado,Kajiado South,Mbirikani/Eselenkei,-2.484128123,37.51611448316089
Tana River,Galole,Mikinduni,-1.53682834,39.98150429848481
Kisii,Kitutu Chache South,Bogeka,-0.609139466,34.75146532456584
Narok,Narok North,Melili,-0.854821422,36.03677906235645
Nandi,Mosop,Kabiyet,0.4312554282393318,35.067770056943054
Bungoma,Kabuchai,Kabuchai/Chwele,0.7062483792094396,34.57642718
Kitui,Kitui East,Mutito/Kaliku,-1.267375701,38.287572806915264
Meru,Igembe North,Antuambui,0.463342422,37.88844590569725
Taita Taveta,Taveta,Mboghoni,-3.461856647,37.66725454935133
Kisumu,Nyando,Awasi/Onjiko,-0.17957596,35.04087790714744
Kilifi,Malindi,Shella,-3.23606676,40.11810657938893
Homa Bay,Ndhiwa,Kabuoch South/Pala,-0.793648825,34.444293573085105
Kiambu,Limuru,Limuru East,-1.102715029,36.69006755643199
Nyeri,Mukurweni,Gikondi,-0.598099403,37.064889658114765
Uasin Gishu,Kapseret,Simat/Kapseret,0.4746714173562892,35.201543438223155
Machakos,Matungulu,Matungulu West,-1.266113257,37.20946283939398
Nandi,Mosop,Kurgung/Surungai,0.4434993984659608,34.97654116490604
Siaya,Rarieda,North Uyoma,-0.254988917,34.35069170589254
Siaya,Ugunja,Sigomere,0.2179832531815126,34.36249166605049
Kakamega,Lurambi,Shirere,0.2637029726059568,34.74398674180207
Siaya,Bondo,South Sakwa,-0.181967776,34.23680029855696
Murang'a,Kangema,Rwathia,-0.66125708,36.87931325912444
Bungoma,Webuye West,Bokoli,0.6765607251619195,34.67624362
Bungoma,Kanduyi,Bukembe West,0.5788852514604513,34.607667476015386
Nakuru,Njoro,Mauche,-0.505141865,35.945107910845344
Turkana,Turkana Central,Kang'Atotha,3.3211415424036503,35.953335379710985
Homa Bay,Kasipul,West Kasipul,-0.545267736,34.66930916
Siaya,Bondo,Central Sakwa,-0.156883814,34.15872780795242
Kakamega,Mumias East,Isongo/Makunga/Malaha,0.3175602705845571,34.61138078045907
Kakamega,Butere,Marama North,0.2051847502279552,34.58159469933707
Kilifi,Kilifi North,Sokoni,-3.605728299,39.86784304543282
Homa Bay,Karachuonyo,Kibiri,-0.432320839,34.55380069396108
Nairobi,Roysambu,Githurai,-1.20460194,36.90228301954125
Kiambu,Kiambu,Ndumberi,-1.160445272,36.80014568587628
Siaya,Alego Usonga,South East Alego,0.000861385,34.28933087815177
Nairobi,Westlands,Kangemi,-1.268727582,36.75121449521822
Kwale,Matuga,Shimba Hills National Reserve,-4.260729627,39.38402795111393
Wajir,Wajir North,Bute,3.2573405697024467,39.45112895586706
Embu,Runyenjes,Kyeni North,-0.387948421,37.57668678
Narok,Emurua Dikirr,Mogondo,-1.008954971,35.05368777
Homa Bay,Karachuonyo,Kanyaluo,-0.44577203,34.623176694014816
Homa Bay,Karachuonyo,West Karachuonyo,-0.400434323,34.48779466085872
Kisumu,Kisumu East,Kolwa Central,-0.114875365,34.78783661535867
Kakamega,Butere,Marenyo-Shianda,0.1836679293339305,34.519737973328226
Migori,Suna West,Ragana-Oruba,-1.094564719,34.46566742
Migori,Rongo,North Kamagambo,-0.688288585,34.61139461618788
Nairobi,Langata,Nyayo Highrise,-1.312636505,36.811792613032495
Siaya,Rarieda,South Uyoma,-0.340609009,34.32299207735264
Embu,Manyatta,Kirimari,-0.505645224,37.44646298690371
Nyandarua,Kinangop,Githabai,-0.745131074,36.57395106923005
Nyeri,Nyeri Town,Gatitu/Muruguru,-0.448488558,36.96146300814979
Murang'a,Kandara,Ng'Araria,-0.935783561,37.02645634364393
Meru,Igembe North,Ntunene,0.393766831,37.86063465398097
Nairobi,Embakasi North,Dandora Area Iii,-1.245596285,36.90415169384404
Kakamega,Navakholo,Shinoyi-Shikomari-Esumeiya,0.3257572234124636,34.67212729334576
Makueni,Makueni,Nguu/Masumba,-2.073795413,37.62907107861226
Turkana,Turkana South,Lokichar,2.6389906606459603,35.666966711822674
Migori,Suna East,Suna Central,-1.083156449,34.49621014815225
Kisumu,Nyando,East Kano/Wawidhi,-0.227635398,35.001646852437325
Nairobi,Embakasi East,Lower Savannah,-1.294952054,36.89630415
Busia,Teso North,Ang'Urai South,0.6789343922363618,34.37005064668175
Bomet,Bomet East,Merigi,-0.76518938,35.40518152950435
Bomet,Buret,Cheplanget,-0.63476979,35.113979216183175
Murang'a,Kandara,Ruchu,-0.831562007,36.92138164048517
Migori,Uriri,West Kanyamkago,-0.956644032,34.40285241614585
Kwale,Kinango,Puma,-4.057718698,39.052325
Busia,Funyula,Namboboto Nambuku,0.3195916061144609,34.10867354860453
Bomet,Bomet East,Longisa,-0.853380916,35.40455730188651
Murang'a,Kiharu,Township,-0.725451468,37.14766681513249
Nyamira,West Mugirango,Township,-0.567782043,34.93533774437034
Bungoma,Mt. Elgon,Chesikaki,0.8063337585830773,34.502693296731294
Kilifi,Kilifi South,Mtepeni,-3.897376618,39.74879789180635
Kitui,Mwingi East,Nuu,-1.041023222,38.52792047655904
Kiambu,Kiambaa,Kihara,-1.214076419,36.76724326
Nyeri,Nyeri Town,Kamakwa/Mukaro,-0.434887112,36.91908961468777
Nairobi,Roysambu,Kahawa,-1.190530439,36.90010420212054
Vihiga,Sabatia,Busali,0.1399556708949059,34.798780212262145
Kakamega,Lugari,Mautuma,0.7207090636542254,35.005208333672925
Kirinyaga,Gichugu,Baragwi,-0.505085189,37.34526709355693
Murang'a,Gatanga,Kihumbu-Ini,-0.921091109,36.97488010083482
Narok,Kilgoris,Lolgorian,-1.19955476,34.81006278608505
Nyamira,West Mugirango,Nyamaiya,-0.509640595,34.90917311170787
Nyandarua,Ndaragwa,Kiriita,0.004748956,36.44384108461288
Bomet,Chepalungu,Kong'Asis,-0.836564294,35.229202539562415
Meru,Igembe North,Antubetwe Kiongo,0.3431290054506299,38.06692485
Vihiga,Hamisi,Shamakhokho,0.098214404,34.83496935116171
Nyeri,Mukurweni,Mukurwe-Ini West,-0.541431342,37.020773694073625
Nairobi,Embakasi Central,Kayole South,-1.284717432,36.912394619331934
Murang'a,Kangema,Kiru,-0.633329826,36.80673679
Nyandarua,Kipipiri,Murungaru,-0.521934706,36.53003328042083
Meru,Igembe North,Naathu,0.5162659084155695,37.95477859
Kilifi,Kilifi North,Watamu,-3.311342666,40.05562852416419
Kisii,Bomachoge Chache,Bosoti/Sengera,-0.855932833,34.70933357063252
Nairobi,Westlands,Mountain View,-1.270591188,36.73659756857042
Kirinyaga,Ndia,Mukure,-0.511129938,37.21413624930001
Mandera,Lafey,Alango Gof,3.130221682721053,41.05648060842286
Taita Taveta,Mwatate,Kasigau,-3.89655348,38.685709888572205
Kiambu,Thika Town,Ngoliba,-1.063100082,37.28898531062712
Kericho,Belgut,Waldai,-0.358517798,35.17049774230713
Nyamira,Kitutu Masaba,Magombo,-0.661473235,34.90341890204371
Meru,Tigania West,Nkomo,0.1273324594579835,37.74081780627896
Migori,Rongo,Central Kamagambo,-0.759612824,34.605747733171185
Kiambu,Kiambaa,Muchatha,-1.185951361,36.78071267333985
Bungoma,Bumula,Khasoko,0.4839991990219772,34.422362969686645
Kiambu,Limuru,Ndeiya,-1.167043802,36.57419564571104
Kisii,Bomachoge Borabu,Boochi Borabu,-0.910467261,34.80709229425008
Kisii,Bomachoge Borabu,Bokimonge,-0.910496894,34.75408899329155
Nakuru,Rongai,Menengai West,-0.197811388,35.98624195054924
Kilifi,Magarini,Magarini,-3.090084193,40.08045196773139
Nandi,Nandi Hills,Nandi Hills,0.1091056816786615,35.16526382879694
Machakos,Mavoko,Syokimau/Mulolongo,-1.370234825,36.94058361723397
Kakamega,Khwisero,Kisa Central,0.1457939155939784,34.56627238334744
Bungoma,Sirisia,Namwela,0.753299641,34.54356573730574
Kirinyaga,Mwea,Kangai,-0.61625483,37.29633092876298
Embu,Runyenjes,Central,-0.434949524,37.57154584856842
Nairobi,Kilimani,Kilimani,-1.286982314,36.78438180851205
Nyeri,Othaya,Karima,-0.538188849,36.97242200812489
Trans Nzoia,Saboti,Matisi,0.9980779056817792,34.97581335620071
Kiambu,Kikuyu,Uthiru,-1.250634142,36.71514419402013
Kirinyaga,Mwea,Nyangati,-0.590745073,37.34658470799798
Makueni,Kibwezi West,Kikumbulyu North,-2.255482145,38.01734465305238
Kiambu,Juja,Juja,-1.073573173,36.985890342309325
Kiambu,Gatundu North,Chania,-0.958003983,36.92637725855041
Trans Nzoia,Kiminini,Sikhendu,0.8443983837706468,34.83848524
Embu,Siakago,Muminji,-0.613539633,37.77151433
Machakos,Yatta,Ikombe,-1.273106249,37.62070489628709
Kisii,South Mugirango,Bogetenga,-0.79253801,34.64817900204584
Marsabit,Laisamis,Loiyangalani,2.8796452031907984,36.59008026
Kiambu,Ruiru,Gatongora,-1.196707232,37.05270890336619
Kakamega,Mumias East,East Wanga,0.3476091836029053,34.57320657296446
Nairobi,Kibra,Lindi,-1.314806976,36.79215977817881
Migori,Kuria West,Tagare,-1.168676267,34.47328024124416
Machakos,Mavoko,Muthwani,-1.359739383,37.07740439604708
Garissa,Dadaab,Labasigale,0.1550144567648365,40.23593611
Machakos,Masinga,Ndithini,-0.867096648,37.30364114512019
Bomet,Bomet Central,Singorwet,-0.721252238,35.35539166107949
Meru,Cental Imenti,Mwanganthia,-0.029601611,37.76246028003074
Kisumu,Muhoroni,Ombeyi,-0.108692494,34.92168620835589
Machakos,Mwala,Muthetheni,-1.498594744,37.530679908896765
Trans Nzoia,Endebess,Endebess,1.051200159623811,34.80062030746074
Bungoma,Tongaren,Tongaren,0.7933603695011151,34.96024894247451
Murang'a,Kangema,Kanyenyaini,-0.698604531,36.88188233328424
Kajiado,Kajiado North,Ongata Rongai,-1.39967204,36.77257544
Vihiga,Hamisi,Tambua,0.019474345,34.77970686327647
Meru,Buuri,Kisima,0.1488333696114624,37.39342547939295
Nakuru,Subukia,Kabazi,-0.103609653,36.13107705378266
Nyamira,Kitutu Masaba,Manga,-0.633322098,34.85888201957984
Kakamega,Butere,Marama West,0.2442988274145562,34.56814857717452
Machakos,Masinga,Ekalakala,-0.985634308,37.51131169184129
Bungoma,Bumula,Siboti,0.6495949905061011,34.46664395693158
Murang'a,Kigumo,Kinyona,-0.759559269,36.89138376615216
Uasin Gishu,Soy,Segero/Barsombe,0.8975468109528822,35.29724371513897
Turkana,Turkana South,Katilu,2.255588806,35.522896417114794
Busia,Butula,Marachi Central,0.3474459936495334,34.27556617010538
Homa Bay,Suba South,Kaksingri West,-0.558717036,34.155114711058744
Nyeri,Nyeri Town,Ruring'U,-0.437271752,37.00413615
Embu,Runyenjes,Kyeni South,-0.446316328,37.64719663
Nyamira,North Mugirango,Magwagwa,-0.473695741,35.021763176493266
Mombasa,Mvita,Majengo,-4.056176429,39.66293005444793
Nyeri,Kieni,Mugunda,-0.180613255,36.754041608015086
Nyandarua,Ol Kalou,Karau,-0.319331465,36.340264629341085
Uasin Gishu,Soy,Moi'S Bridge,0.891609503,35.16615530151614
Homa Bay,Suba South,Ruma Kaksingri East,-0.614994205,34.25696141807894
Kakamega,Malava,Chemuche,0.437259898,34.88458637785698
Bomet,Sotik,Kipsonoi,-0.769191081,35.17241554640962
Bungoma,Kanduyi,Bukembe East,0.5806255017025521,34.66107366
Kiambu,Gatundu North,Mang'U,-0.989964995,36.94186184
Meru,Buuri,Nkuene,-0.050250054,37.33693066088726
Kakamega,Malava,South Kabras,0.3751681888358724,34.80913878175498
Nairobi,Embakasi North,Dandora Area Ii,-1.251475796,36.897363997716354
Nairobi,Dagoretti,Riruta,-1.292128069,36.736464431215566
Kisii,Bomachoge Borabu,Magenche,-0.928203925,34.71867602829032
Trans Nzoia,Saboti,Machewa,0.8935043414259425,34.82699182965009
Nairobi,Dagoretti,Ngando,-1.300817524,36.74426718463975
Narok,Narok South,Melelo,-0.898276805,35.61652432199491
Homa Bay,Suba North,Rusinga Island,-0.405290994,34.17091751788187
Narok,Narok North,Nkareta,-0.940729233,35.82299818594097
Bungoma,Kanduyi,Sang'Alo West,0.5129366983251173,34.58644574
Kakamega,Navakholo,Bunyala East,0.4526236159933374,34.706724811717976
